server_speedup_label,server_speedup,network_speed_label,network_speed,network_stability,split_layer,device_inference_time,edge_inference_time,network_time
x100,100,bad,1000,0.05,33,0.06214493719777024,0.0003754473504963281,0.03894001329367976
x25,25,bad,1000,0.05,33,0.06583980998092126,0.0014590274485630085,0.03687123879358666
x50,50,bad,1000,0.05,33,0.06460500914423974,0.0007492610307537582,0.038490001339089995
x1,1,bad,1000,0.05,58,0.09952318077620974,0.0,0.002404325940458981
x5,5,bad,1000,0.05,58,0.10532873270261249,0.0,0.002382315767831926
x50,50,bad,1000,0.05,58,0.10070177170586289,0.0,0.0024045999915751314
x100,100,bad,1000,0.05,58,0.09844351573314544,0.0,0.002414994686191604
x25,25,bad,1000,0.05,58,0.09756761552185476,0.0,0.002396200341078019
x100,100,bad,1000,0.05,33,0.06694322070735689,0.0003832731948097012,0.035254077325760254
x1,1,bad,1000,0.05,58,0.10115148960159878,0.0,0.0024173736882096685
x100,100,bad,1000,0.05,33,0.06284276920544846,0.0003777839292828532,0.03765556626341755
x100,100,bad,1000,0.05,33,0.06382459007656185,0.0003995931757623399,0.03828977719410087
x100,100,bad,1000,0.05,33,0.06241775001275767,0.0003647164657220981,0.03722211188140364
x2,2,bad,1000,0.05,58,0.10218036069450259,0.0,0.002397186291361912
x100,100,bad,1000,0.05,33,0.06128402570803423,0.00034523239430600495,0.03714200032087576
x50,50,bad,1000,0.05,58,0.09984028585983155,0.0,0.0024528661472466486
x5,5,bad,1000,0.05,58,0.10055611964572449,0.0,0.0023670089637873953
x2,2,bad,1000,0.05,58,0.09840748855473039,0.0,0.002407161223167073
x5,5,bad,1000,0.05,58,0.10290179062604726,0.0,0.0023857839028742778
x2,2,bad,1000,0.05,58,0.0999860668672478,0.0,0.002377748477238104
x100,100,bad,1000,0.05,33,0.06251771073262243,0.00033472293055741555,0.03740985573032808
x50,50,bad,1000,0.05,33,0.06377000896291152,0.0007575191596603516,0.038497161398955905
x50,50,bad,1000,0.05,33,0.06094500874850241,0.0007565358292651206,0.03888336304305527
x10,10,bad,1000,0.05,58,0.10226189466498482,0.0,0.00240108601610062
x1,1,bad,1000,0.05,58,0.11022957452913532,0.0,0.0024007276828075007
x2,2,bad,1000,0.05,58,0.10644877719132331,0.0,0.0024140979156315454
x1,1,bad,1000,0.05,58,0.10087439212312325,0.0,0.002392623041834192
x25,25,bad,1000,0.05,58,0.09671783755110641,0.0,0.0024058929112921027
x2,2,bad,1000,0.05,58,0.10117216463798928,0.0,0.002392713194738576
x25,25,bad,1000,0.05,33,0.06231446281689807,0.0015158395230833591,0.0398166349978127
x10,10,bad,1000,0.05,58,0.09582747615094764,0.0,0.0023799816102878456
x10,10,bad,1000,0.05,58,0.10114157068809705,0.0,0.0023864676097215968
x5,5,bad,1000,0.05,58,0.09892514022893509,0.0,0.0023632360650059736
x2,2,bad,1000,0.05,58,0.10261861955748507,0.0,0.002377727006400282
x5,5,bad,1000,0.05,58,0.10142678715993024,0.0,0.0023936147839535337
x50,50,bad,1000,0.05,33,0.06649574791408006,0.0007155293076048444,0.0397928082813543
x25,25,bad,1000,0.05,33,0.06831058938454317,0.0014285449130613983,0.037516563600955476
x5,5,bad,1000,0.05,58,0.10211535590190328,0.0,0.002407267039882633
x25,25,bad,1000,0.05,58,0.09780338442373004,0.0,0.0023960937880150414
x50,50,bad,1000,0.05,58,0.10382427100963317,0.0,0.0024170821019147094
x5,5,bad,1000,0.05,58,0.10240214592652522,0.0,0.0023806455119845817
x50,50,bad,1000,0.05,33,0.0668514349619612,0.0007197545614807268,0.03939908875573909
x25,25,bad,1000,0.05,33,0.05848177677130891,0.0014628727967902482,0.03618977233446497
x100,100,bad,1000,0.05,58,0.09791800120183503,0.0,0.0024434007856855757
x1,1,bad,1000,0.05,58,0.0961982420800276,0.0,0.002383705090863637
x2,2,bad,1000,0.05,58,0.10212822869654346,0.0,0.002364728770709236
x10,10,bad,1000,0.05,58,0.1033991660791539,0.0,0.002373829001497563
x2,2,bad,1000,0.05,58,0.09992435313099331,0.0,0.002398643995315852
x1,1,bad,1000,0.05,58,0.10345554395836488,0.0,0.0024109584298155047
x25,25,bad,1000,0.05,58,0.10291660567145546,0.0,0.002410064502935255
x100,100,bad,1000,0.05,33,0.06609613827504278,0.00038473161872602536,0.039117325931335524
x100,100,bad,1000,0.05,33,0.06719843858941196,0.00038939661520180483,0.03722201384215937
x10,10,bad,1000,0.05,58,0.09815564341543388,0.0,0.002416126203318376
x100,100,bad,1000,0.05,33,0.06398227854289225,0.00038812235428530484,0.03651119088194541
x1,1,bad,1000,0.05,58,0.10265216607113592,0.0,0.0023980027915681164
x50,50,bad,1000,0.05,33,0.06820860385132634,0.0007219939505015697,0.03851639797913844
x2,2,bad,1000,0.05,58,0.1041712892168368,0.0,0.0024024937579323977
x5,5,bad,1000,0.05,58,0.10024197153071085,0.0,0.0023696030933935044
x100,100,bad,1000,0.05,33,0.06392873583132057,0.000348449395958884,0.03764565493985339
x50,50,bad,1000,0.05,58,0.09969349030087206,0.0,0.002376816213595679
x5,5,bad,1000,0.05,58,0.1014834490634934,0.0,0.0023996816595751244
x50,50,bad,1000,0.05,33,0.0663111655457759,0.0007518610808707217,0.03804413403885519
x5,5,bad,1000,0.05,58,0.10037916398809041,0.0,0.0023993723788193638
x10,10,bad,1000,0.05,58,0.10492347150126238,0.0,0.0023994882128887274
x5,5,bad,1000,0.05,58,0.09694781570884536,0.0,0.0023687964621372363
x100,100,bad,1000,0.05,33,0.06098140173502203,0.00035642868450571,0.03571999837641503
x2,2,bad,1000,0.05,58,0.10303565788418348,0.0,0.00239205791453188
x2,2,bad,1000,0.05,58,0.09684975576695186,0.0,0.0023860451658187566
x2,2,bad,1000,0.05,58,0.10065651035874534,0.0,0.0023841879414666298
x5,5,bad,1000,0.05,58,0.09856604852464294,0.0,0.0023560095472681497
x1,1,bad,1000,0.05,58,0.10201029129319224,0.0,0.0023439635041389325
x25,25,bad,1000,0.05,33,0.06519980137659012,0.0015511443219548453,0.03631232832018621
x2,2,bad,1000,0.05,58,0.10355152019869186,0.0,0.0023708755777896956
x50,50,bad,1000,0.05,58,0.09978385967397765,0.0,0.002415082509517058
x10,10,bad,1000,0.05,33,0.060957042906465676,0.0037904340097520807,0.035516111211434144
x25,25,bad,1000,0.05,58,0.10011931143794707,0.0,0.0024064033709494887
x5,5,bad,1000,0.05,33,0.06322707166623714,0.007753811043542322,0.0370634416230879
x100,100,bad,1000,0.05,33,0.0625601958375454,0.0003827085313447674,0.03709659865986659
x25,25,bad,1000,0.05,58,0.0984635642674125,0.0,0.002426514749532896
x10,10,bad,1000,0.05,58,0.10045810858796494,0.0,0.0024170488045028205
x10,10,bad,1000,0.05,33,0.06097687420970877,0.0037628232166195966,0.03822772160963446
x5,5,bad,1000,0.05,58,0.10078942407043347,0.0,0.002345879344624949
x100,100,bad,1000,0.05,33,0.06036045734790545,0.00036668903834159033,0.038976559710680245
x2,2,bad,1000,0.05,58,0.10300561038666987,0.0,0.002389618184320587
x5,5,bad,1000,0.05,58,0.10090399940416528,0.0,0.0024021943370905272
x2,2,bad,1000,0.05,58,0.10327105512299445,0.0,0.0024108015598520312
x1,1,bad,1000,0.05,58,0.10407251295281984,0.0,0.0023813130090180974
x50,50,bad,1000,0.05,58,0.09950558434654887,0.0,0.0024265103554191193
x2,2,bad,1000,0.05,58,0.10480916397711959,0.0,0.0024378509738165314
x50,50,bad,1000,0.05,33,0.06056674340674665,0.0007605053483259611,0.03925062488755206
x50,50,bad,1000,0.05,33,0.060131809309372196,0.0008019495807802869,0.036567184909008836
x2,2,bad,1000,0.05,58,0.1013573980547205,0.0,0.002400111651180022
x50,50,bad,1000,0.05,58,0.10205064301420813,0.0,0.002387741299804589
x10,10,bad,1000,0.05,58,0.09709940916994708,0.0,0.00243409546335313
x100,100,bad,1000,0.05,33,0.06263326436232278,0.0003832494361435324,0.03648871402791343
x1,1,bad,1000,0.05,58,0.09898520139896307,0.0,0.002386728205159309
x5,5,bad,1000,0.05,58,0.09665171107157276,0.0,0.00239050289104049
x1,1,bad,1000,0.05,58,0.10342212456567706,0.0,0.0023614262420796413
x10,10,bad,1000,0.05,33,0.06158892842959422,0.0034336980894116662,0.037298754590099244
x1,1,bad,1000,0.05,58,0.101995414825724,0.0,0.002390019626798993
x10,10,bad,1000,0.05,58,0.104595274242346,0.0,0.0024029840946244584
x50,50,bad,1000,0.05,58,0.09715102151232097,0.0,0.0024181722083215615
x100,100,bad,1000,0.05,58,0.1006431199579578,0.0,0.0024178141360775233
x25,25,bad,1000,0.05,33,0.064128438631798,0.0014774437406425483,0.036105100358717515
x10,10,bad,1000,0.05,58,0.10280052305083705,0.0,0.00238837608617683
x5,5,bad,1000,0.05,58,0.10164889801657542,0.0,0.0023829580936071907
x25,25,bad,1000,0.05,33,0.06339640903630331,0.0013809197425205624,0.035699290867006406
x2,2,bad,1000,0.05,58,0.09683984172032092,0.0,0.0023696420240426667
x10,10,bad,1000,0.05,58,0.09985703142523294,0.0,0.0023948431352137584
x100,100,bad,1000,0.05,33,0.06652767187018313,0.0003863725015139495,0.03727004584941769
x25,25,bad,1000,0.05,58,0.09631591377877324,0.0,0.0023725761904093705
x5,5,bad,1000,0.05,58,0.10091397730964134,0.0,0.002410584776285628
x2,2,bad,1000,0.05,58,0.10412579617971449,0.0,0.0023613058621863785
x5,5,bad,1000,0.05,58,0.10058661008372655,0.0,0.0024120717919396944
x1,1,bad,1000,0.05,58,0.10022050171007266,0.0,0.0023717441860317046
x10,10,bad,1000,0.05,58,0.10057507438472653,0.0,0.0024054759811625148
x2,2,bad,1000,0.05,58,0.09637802857300035,0.0,0.002401374177272978
x10,10,bad,1000,0.05,58,0.09864376635687815,0.0,0.002399120731689835
x5,5,bad,1000,0.05,58,0.10115927176884927,0.0,0.0023794205823531047
x25,25,bad,1000,0.05,58,0.10379824860039978,0.0,0.00242454998397413
x50,50,bad,1000,0.05,58,0.10104843518824945,0.0,0.0024365510916088268
x25,25,bad,1000,0.05,58,0.10138701140336849,0.0,0.002379093356927448
x10,10,bad,1000,0.05,33,0.061720131470204,0.0037059367689691813,0.037655563167236644
x2,2,bad,1000,0.05,58,0.09906563237110466,0.0,0.0023981141739181392
x50,50,bad,1000,0.05,58,0.09668596408466616,0.0,0.002366604661127622
x50,50,bad,1000,0.05,58,0.096462533632046,0.0,0.00239306644028549
x10,10,bad,1000,0.05,58,0.09615468308419557,0.0,0.002388803606863184
x2,2,bad,1000,0.05,58,0.09779620284110338,0.0,0.0023753940269437986
x5,5,bad,1000,0.05,58,0.102252990061555,0.0,0.0023992964514066876
x100,100,bad,1000,0.05,33,0.06176786884065475,0.00037960209713116063,0.037320420077363595
x100,100,bad,1000,0.05,58,0.09750035208693751,0.0,0.0024076658077438378
x5,5,bad,1000,0.05,58,0.1030890867979437,0.0,0.0024308929568064934
x25,25,bad,1000,0.05,33,0.06554037941716288,0.0014719894268015597,0.036843280876815585
x100,100,bad,1000,0.05,33,0.07033262648144872,0.00038000303578793654,0.03548582188086078
x50,50,bad,1000,0.05,33,0.06291066726843142,0.0007584741793732833,0.037528256232843955
x5,5,bad,1000,0.05,58,0.09828662448448638,0.0,0.0023779901775045414
x25,25,bad,1000,0.05,33,0.06476862324650921,0.0014544028148190842,0.03800115361874211
x50,50,bad,1000,0.05,33,0.06436355057462693,0.0007175068358189319,0.038652872963361166
x5,5,bad,1000,0.05,58,0.10066631185042944,0.0,0.0024044725125796796
x25,25,bad,1000,0.05,33,0.061726412123759324,0.0014726216501972928,0.03530134246311491
x5,5,bad,1000,0.05,58,0.09818486572368862,0.0,0.00240636902161035
x1,1,bad,1000,0.05,58,0.10563086449344557,0.0,0.0023761036414195677
x100,100,bad,1000,0.05,33,0.06857532170719725,0.0004050307207092035,0.03823989369512045
x2,2,bad,1000,0.05,58,0.10223871527031388,0.0,0.0023801729838317134
x100,100,bad,1000,0.05,33,0.060371900463008596,0.0003825819390468226,0.03665745057792138
x2,2,bad,1000,0.05,58,0.09597496839427724,0.0,0.0024061665649516813
x1,1,bad,1000,0.05,58,0.10073741944270173,0.0,0.002418856936818066
x50,50,bad,1000,0.05,33,0.06489068581674617,0.000742668795192671,0.0370987702031033
x10,10,bad,1000,0.05,58,0.10131334365453004,0.0,0.0023935888649899936
x10,10,bad,1000,0.05,33,0.06315139441223974,0.0038307808338903576,0.036999110659513175
x50,50,bad,1000,0.05,58,0.0985482328810954,0.0,0.0024123248378004375
x100,100,bad,1000,0.05,33,0.06368813928144913,0.0004040435442349164,0.03636545939337271
x5,5,bad,1000,0.05,58,0.09730532561811046,0.0,0.002416139687874898
x25,25,bad,1000,0.05,58,0.10106580417625667,0.0,0.002396523886164877
x25,25,bad,1000,0.05,33,0.06321976937843578,0.0014662255579586567,0.039062626352901385
x5,5,bad,1000,0.05,58,0.09716758709546143,0.0,0.002374760420534182
x100,100,bad,1000,0.05,33,0.06290138864155306,0.00040231385415829716,0.03656512245450772
x1,1,bad,1000,0.05,58,0.09710133776738292,0.0,0.0023872761625767444
x100,100,bad,1000,0.05,58,0.10116571179366844,0.0,0.002401631542099514
x100,100,bad,1000,0.05,58,0.10118248352881687,0.0,0.0023959594605232897
x5,5,bad,1000,0.05,58,0.1005276347039602,0.0,0.0024046669638212665
x100,100,bad,1000,0.05,33,0.0697114188098526,0.00040072884779378704,0.03695987033201536
x1,1,bad,1000,0.05,58,0.09660317495581511,0.0,0.0023619987065271798
x25,25,bad,1000,0.05,58,0.10110704717875679,0.0,0.0023800299497748973
x2,2,bad,1000,0.05,58,0.09529271794426429,0.0,0.0023916434173414935
x1,1,bad,1000,0.05,58,0.10108062693236414,0.0,0.0023947613669371465
x5,5,bad,1000,0.05,58,0.10244787926378643,0.0,0.0023942647097840203
x50,50,bad,1000,0.05,33,0.060694701098530694,0.0007671831033292429,0.036930253647227414
x10,10,bad,1000,0.05,58,0.09887414280468722,0.0,0.0024235944002975853
x50,50,bad,1000,0.05,58,0.09752952872821805,0.0,0.002399610402898929
x5,5,bad,1000,0.05,58,0.1033500174193357,0.0,0.0023626511279540453
x1,1,bad,1000,0.05,58,0.10449525343662291,0.0,0.0023849253102806193
x1,1,bad,1000,0.05,58,0.09919530221497896,0.0,0.002349778248218142
x50,50,bad,1000,0.05,33,0.06209255409606636,0.000732408706067461,0.03875263513332999
x1,1,bad,1000,0.05,58,0.09959577408882493,0.0,0.0023725797257826402
x1,1,bad,1000,0.05,58,0.1016811296345065,0.0,0.002368648950894799
x1,1,bad,1000,0.05,58,0.10270727772233162,0.0,0.0024037460539596657
x5,5,bad,1000,0.05,58,0.10195601531195911,0.0,0.002376491174577467
x50,50,bad,1000,0.05,58,0.09755712045202229,0.0,0.00240416964189835
x10,10,bad,1000,0.05,58,0.09699273034988362,0.0,0.0024034440516141104
x2,2,bad,1000,0.05,58,0.10254443188889147,0.0,0.0023839740333212412
x10,10,bad,1000,0.05,58,0.10260995136495904,0.0,0.002405858023498727
x50,50,bad,1000,0.05,33,0.06161396792430427,0.0007949085199806049,0.03762408552664953
x1,1,bad,1000,0.05,58,0.09787874336671933,0.0,0.0023590400657106016
x50,50,bad,1000,0.05,33,0.06422149397862344,0.0007959660913854189,0.03608100377870274
x100,100,bad,1000,0.05,33,0.06061380693425652,0.0003949700938669797,0.03837998189847399
x2,2,bad,1000,0.05,58,0.1056201334244506,0.0,0.0023914006547480033
x5,5,bad,1000,0.05,58,0.10050482142325828,0.0,0.002365479489714114
x1,1,bad,1000,0.05,58,0.09691573154570926,0.0,0.0023806783401833635
x10,10,bad,1000,0.05,58,0.0995494587624131,0.0,0.0023972169560872365
x2,2,bad,1000,0.05,58,0.09730015908625193,0.0,0.002407998119983818
x2,2,bad,1000,0.05,58,0.10378066600443094,0.0,0.002369667351392364
x1,1,bad,1000,0.05,58,0.1012729232987627,0.0,0.0023947945786783375
x5,5,bad,1000,0.05,58,0.10140704049590661,0.0,0.0023610593853097155
x25,25,bad,1000,0.05,33,0.06909564796645265,0.001451528267085209,0.036545585790053764
x25,25,bad,1000,0.05,58,0.10088938028855238,0.0,0.002427694988493242
x2,2,bad,1000,0.05,58,0.10566081797879927,0.0,0.002375601253850851
x2,2,bad,1000,0.05,58,0.10171272933600205,0.0,0.0024234918760343066
x100,100,bad,1000,0.05,33,0.06176978154893173,0.00039972190609371635,0.03792844652897047
x5,5,bad,1000,0.05,58,0.10097654060597128,0.0,0.002383517882650673
x10,10,bad,1000,0.05,58,0.10067258861609842,0.0,0.0023938285158187846
x50,50,bad,1000,0.05,58,0.09822677250314288,0.0,0.0024058086616452626
x1,1,bad,1000,0.05,58,0.0948331493972641,0.0,0.0023802216477644155
x1,1,bad,1000,0.05,58,0.0978173134454036,0.0,0.0023980484742082723
x2,2,bad,1000,0.05,58,0.10143024373939555,0.0,0.002379128363635935
x50,50,bad,1000,0.05,33,0.06421781257494563,0.0007183358548722115,0.0388072985883768
x50,50,bad,1000,0.05,58,0.10434093622354447,0.0,0.002448147583106632
x50,50,bad,1000,0.05,33,0.06058888785568367,0.0007489349310311737,0.037790834904214365
x5,5,bad,1000,0.05,58,0.09769850107938291,0.0,0.002369797802376928
x1,1,bad,1000,0.05,58,0.10007639604030974,0.0,0.002395996131720603
x10,10,bad,1000,0.05,58,0.10186890084199354,0.0,0.0023839454603955174
x100,100,bad,1000,0.05,33,0.060406123320650935,0.00037394166989767913,0.03690441710933166
x5,5,bad,1000,0.05,58,0.10019312114329873,0.0,0.0024196776847951545
x2,2,bad,1000,0.05,58,0.097729344447936,0.0,0.002405676658336537
x25,25,bad,1000,0.05,58,0.09276641526043447,0.0,0.0023975382404928186
x25,25,bad,1000,0.05,58,0.09771450100269816,0.0,0.002382528653292925
x50,50,bad,1000,0.05,33,0.06178045774231978,0.0006975464744749174,0.038519605927368056
x2,2,bad,1000,0.05,58,0.09888822618306713,0.0,0.002392321896818858
x2,2,bad,1000,0.05,58,0.09841556582207428,0.0,0.0024005236655922028
x10,10,bad,1000,0.05,33,0.0627629604106435,0.0036054689703149106,0.03584013104251144
x100,100,bad,1000,0.05,33,0.06215197677099318,0.00037303382441228913,0.037191557227412665
x50,50,bad,1000,0.05,33,0.06200995740161092,0.0007472495340585168,0.0361643671862051
x100,100,bad,1000,0.05,33,0.06376460086889472,0.00035544853475042755,0.039025058960230896
x1,1,bad,1000,0.05,58,0.10192839598519758,0.0,0.0024110032419893037
x1,1,bad,1000,0.05,58,0.10553094884658056,0.0,0.0024067656997365516
x25,25,bad,1000,0.05,58,0.10083358285605143,0.0,0.0023970555755811647
x2,2,bad,1000,0.05,58,0.10153253163825307,0.0,0.0023775052803580894
x5,5,bad,1000,0.05,58,0.10259798911935096,0.0,0.002382516241835932
x2,2,bad,1000,0.05,58,0.10022190063408928,0.0,0.0023937210691583524
x50,50,bad,1000,0.05,33,0.06208530755649144,0.0007620543601331496,0.03521711952560462
x1,1,bad,1000,0.05,58,0.10328595234724194,0.0,0.0023745202495324687
x50,50,bad,1000,0.05,33,0.06254853272000414,0.000729059248747296,0.03670382330661344
x10,10,bad,1000,0.05,58,0.10105034676989018,0.0,0.0024522994182204602
x2,2,bad,1000,0.05,58,0.09758218137614515,0.0,0.002419142664728795
x25,25,bad,1000,0.05,33,0.06679203927189514,0.0014549053065497245,0.038461543503969374
x10,10,bad,1000,0.05,58,0.09999638008944298,0.0,0.002390359209073909
x1,1,bad,1000,0.05,58,0.10123549082727239,0.0,0.0023903026247066917
x25,25,bad,1000,0.05,58,0.0957154305443187,0.0,0.002392047726926221
x2,2,bad,1000,0.05,58,0.10302944165212831,0.0,0.0023511937591781736
x1,1,good,25000,0.1,58,0.09930272302313967,0.0,0.002016918781408264
x2,2,good,25000,0.1,15,0.03903494104902689,0.03347896300142271,0.005296492633183834
x100,100,good,25000,0.1,0,0.0,0.001049880266985859,0.022347208904643492
x25,25,good,25000,0.1,0,0.0,0.003918161200660358,0.022661111841954455
x10,10,good,25000,0.1,0,0.0,0.010351345459636297,0.024508741843242796
x1,1,good,25000,0.1,58,0.09309517910543567,0.0,0.0020146970999718483
x2,2,good,25000,0.1,15,0.036961612426188034,0.032951589246758485,0.005180179854178426
x5,5,good,25000,0.1,0,0.0,0.019928716084249284,0.02465502587345267
x2,2,good,25000,0.1,0,0.0,0.05033944016037078,0.0235063047898044
x1,1,good,25000,0.1,57,0.10042672720571655,0.0016469044135140774,0.0021707183490540572
x10,10,good,25000,0.1,0,0.0,0.010530398906065955,0.022921189354078518
x25,25,good,25000,0.1,0,0.0,0.003964822666349072,0.02508754930457137
x100,100,good,25000,0.1,0,0.0,0.0010389184837944637,0.022606921963341776
x50,50,good,25000,0.1,0,0.0,0.0020100587071561218,0.02545004343915306
x25,25,good,25000,0.1,0,0.0,0.004121086151740253,0.024783441676426037
x10,10,good,25000,0.1,0,0.0,0.009999460795334966,0.023537698980239316
x10,10,good,25000,0.1,0,0.0,0.009945525557039096,0.024872848344094603
x2,2,good,25000,0.1,15,0.03659947418546092,0.03236036499835604,0.005699162854130446
x5,5,good,25000,0.1,0,0.0,0.020932503601429068,0.025530463050312195
x1,1,good,25000,0.1,16,0.03959261825083675,0.06112795590278001,0.0055030653092143274
x50,50,good,25000,0.1,0,0.0,0.0020512172239013386,0.02651895719529595
x10,10,good,25000,0.1,0,0.0,0.01005150783075828,0.02819113586682822
x50,50,good,25000,0.1,0,0.0,0.001981297913965499,0.026985329023984865
x5,5,good,25000,0.1,0,0.0,0.019531444863094778,0.02198859742334789
x2,2,good,25000,0.1,15,0.03781290986586117,0.03095676761711425,0.005027135517349922
x2,2,good,25000,0.1,0,0.0,0.04989827212145672,0.02153029392776415
x2,2,good,25000,0.1,15,0.03466926147191302,0.03396904689201177,0.005037872619481605
x25,25,good,25000,0.1,0,0.0,0.003969482814610743,0.02272085609579582
x25,25,good,25000,0.1,0,0.0,0.004253402235785916,0.024453213460553055
x2,2,good,25000,0.1,15,0.03408140547453511,0.030678158179162855,0.004692773599471938
x50,50,good,25000,0.1,0,0.0,0.0021047509653659246,0.02837002923920954
x50,50,good,25000,0.1,0,0.0,0.002061401844543035,0.02445378595998582
x10,10,good,25000,0.1,0,0.0,0.01012006462577523,0.027419348866913502
x50,50,good,25000,0.1,0,0.0,0.0019469382870543751,0.023822946679193865
x50,50,good,25000,0.1,0,0.0,0.001916960833472588,0.02185312649083921
x25,25,good,25000,0.1,0,0.0,0.004012296583591834,0.022973821180680698
x25,25,good,25000,0.1,0,0.0,0.004115934676518853,0.024764600008361407
x100,100,good,25000,0.1,0,0.0,0.0009586741544497416,0.02280635729744085
x5,5,good,25000,0.1,0,0.0,0.020967008127566026,0.025877785860463284
x1,1,good,25000,0.1,51,0.09092290564981212,0.009794065560330955,0.0037176084305870194
x50,50,good,25000,0.1,0,0.0,0.002079022663615285,0.022363659694016713
x2,2,good,25000,0.1,0,0.0,0.05352589137191889,0.0226051790077337
x2,2,good,25000,0.1,15,0.03408795262201818,0.030948000971464194,0.005321443063787158
x100,100,good,25000,0.1,0,0.0,0.0010131294386729163,0.027227335336337276
x25,25,good,25000,0.1,0,0.0,0.004061618735613295,0.028704546072173848
x2,2,good,25000,0.1,15,0.035186401837963725,0.03350562569450937,0.005174996484483035
x10,10,good,25000,0.1,0,0.0,0.009844333660468095,0.02918421634995301
x50,50,good,25000,0.1,0,0.0,0.002125328525114486,0.02633798464154518
x5,5,good,25000,0.1,0,0.0,0.020727597216966712,0.02491104885292828
x5,5,good,25000,0.1,0,0.0,0.02092037044209939,0.025471700260017063
x10,10,good,25000,0.1,0,0.0,0.010388587402625696,0.022790614058107575
x5,5,good,25000,0.1,0,0.0,0.019159223140818558,0.024238000207708665
x25,25,good,25000,0.1,0,0.0,0.003992140255984851,0.027269591623948215
x100,100,good,25000,0.1,0,0.0,0.00100826073412684,0.027427511318070204
x50,50,good,25000,0.1,0,0.0,0.0020182612698642272,0.023255454565747916
x2,2,good,25000,0.1,15,0.03450278015570505,0.034103550969328364,0.004626751250017472
x50,50,good,25000,0.1,0,0.0,0.002029802568465802,0.02427097606813141
x50,50,good,25000,0.1,0,0.0,0.001999087931871889,0.025677153784644212
x25,25,good,25000,0.1,0,0.0,0.004005483627889286,0.02191323212613791
x2,2,good,25000,0.1,15,0.033990276214320984,0.0325527493005979,0.005219824195338519
x100,100,good,25000,0.1,0,0.0,0.00098391501117135,0.02371330026636268
x25,25,good,25000,0.1,0,0.0,0.004041070574342366,0.025532925042143204
x1,1,good,25000,0.1,57,0.10012031529395041,0.001071844816324477,0.0021588407458583607
x25,25,good,25000,0.1,0,0.0,0.003991807172198206,0.021487152726176725
x25,25,good,25000,0.1,0,0.0,0.004196893175352543,0.025203074025385956
x1,1,good,25000,0.1,58,0.0970527584065962,0.0,0.002015301333064162
x50,50,good,25000,0.1,0,0.0,0.0020884480506821045,0.023314794937211565
x2,2,good,25000,0.1,15,0.03523956266167669,0.03194960400039106,0.004578931016607601
x50,50,good,25000,0.1,0,0.0,0.00197596062359138,0.020399151389374884
x50,50,good,25000,0.1,0,0.0,0.0020480070807142835,0.024395525495722402
x5,5,good,25000,0.1,0,0.0,0.019633382489483604,0.03186826805634812
x50,50,good,25000,0.1,0,0.0,0.002040462142509786,0.028263435024953917
x10,10,good,25000,0.1,0,0.0,0.010066426341545011,0.027349104511284722
x100,100,good,25000,0.1,0,0.0,0.0010316462040672516,0.02478697920163897
x25,25,good,25000,0.1,0,0.0,0.003907813130056309,0.025363454444704336
x2,2,good,25000,0.1,15,0.03690018823287276,0.03310188725479824,0.005332815486039765
x5,5,good,25000,0.1,0,0.0,0.020101592035249027,0.025390186735483558
x1,1,good,25000,0.1,58,0.1027480163518244,0.0,0.002016174974530147
x5,5,good,25000,0.1,0,0.0,0.02075834850213102,0.02495638347112101
x1,1,good,25000,0.1,43,0.07651652238718332,0.022171337501630004,0.0033381111121095074
x1,1,good,25000,0.1,50,0.08862508689702302,0.010497467786362303,0.0035016148820935953
x25,25,good,25000,0.1,0,0.0,0.00402756687287002,0.02618881350798352
x2,2,good,25000,0.1,15,0.036681979254282286,0.032408078909939374,0.004980097436126544
x50,50,good,25000,0.1,0,0.0,0.0020494963015306863,0.026782558856995202
x5,5,good,25000,0.1,0,0.0,0.020566269881121105,0.02297261774755327
x25,25,good,25000,0.1,0,0.0,0.004107910021817316,0.0255752920548259
x50,50,good,25000,0.1,0,0.0,0.0019477188207434246,0.025194645830795434
x50,50,good,25000,0.1,0,0.0,0.0020213127897785992,0.030057596291834833
x100,100,good,25000,0.1,0,0.0,0.0009925767688240357,0.03048450412643461
x2,2,good,25000,0.1,0,0.0,0.0500316939702415,0.022942306652363943
x50,50,good,25000,0.1,0,0.0,0.0020639335489777955,0.027435004523165704
x2,2,good,25000,0.1,15,0.036489881655499136,0.031656191501591595,0.005018734102723153
x50,50,good,25000,0.1,0,0.0,0.002068420382008705,0.029342456808872056
x100,100,good,25000,0.1,0,0.0,0.000989824051969916,0.02081759222679523
x50,50,good,25000,0.1,0,0.0,0.002009454336360235,0.024159870275124083
x2,2,good,25000,0.1,0,0.0,0.04937219532186488,0.0250363131882178
x100,100,good,25000,0.1,0,0.0,0.001002311535603553,0.02455464494557881
x50,50,good,25000,0.1,0,0.0,0.002069752879093078,0.0258700765007727
x100,100,good,25000,0.1,0,0.0,0.0010544991963338957,0.024358463584062122
x100,100,good,25000,0.1,0,0.0,0.0009936804046925493,0.0238386374413962
x50,50,good,25000,0.1,0,0.0,0.0019662372807732437,0.027822277228490032
x25,25,good,25000,0.1,0,0.0,0.003811004314248234,0.02303774695031237
x10,10,good,25000,0.1,0,0.0,0.009858006805408085,0.025261558804251523
x2,2,good,25000,0.1,15,0.0394527851406772,0.032276017361687524,0.005182494252678794
